id,subject,body,text,category,category_id
social_media_2027,Mike Chen mentioned you in a comment,View profile: platform.com/users/sarah Accept/reject: social.com/friends/pending.,Mike Chen mentioned you in a comment View profile: platform.com/users/sarah Accept/reject: social.com/friends/pending.,social_media,2
social_media_2014,News from groups you follow,post from London received 234 likes and 23 comments. See insights: social.com/insights/post123.,News from groups you follow post from London received 234 likes and 23 comments. See insights: social.com/insights/post123.,social_media,2
social_media_1561,"12 new messages in ""Tech Enthusiasts"" chat","""Great insight!"" View: social.com/notifications Reply or disable: platform.com/notifications.","12 new messages in ""Tech Enthusiasts"" chat ""Great insight!"" View: social.com/notifications Reply or disable: platform.com/notifications.",social_media,2
social_media_1265,Your post got 12 new reactions,"""Thanks for sharing!"" View: social.com/profile/user123 Reply or disable: platform.com/notifications.","Your post got 12 new reactions ""Thanks for sharing!"" View: social.com/profile/user123 Reply or disable: platform.com/notifications.",social_media,2
social_media_1528,Popular near you: Tech Conference,"Your group ""Book Club"" is live streaming. Join: social.com/live/conference.","Popular near you: Tech Conference Your group ""Book Club"" is live streaming. Join: social.com/live/conference.",social_media,2
social_media_1895,John Smith liked your post,"Group ""Hiking Buddies"" invited you. RSVP: platform.com/events/workshop.","John Smith liked your post Group ""Hiking Buddies"" invited you. RSVP: platform.com/events/workshop.",social_media,2
social_media_1178,David Kim liked your photo,"Sarah: ""Check this out"" Emily: ""Amazing post!"" Reply: social.com/chats/hiking.","David Kim liked your photo Sarah: ""Check this out"" Emily: ""Amazing post!"" Reply: social.com/chats/hiking.",social_media,2
social_media_1432,Birthday reminder: 12 friends this week,"12 friends checked in at ""Central Perk"". See photos and menu: social.com/places/cafe.","Birthday reminder: 12 friends this week 12 friends checked in at ""Central Perk"". See photos and menu: social.com/places/cafe.",social_media,2
social_media_243,Exclusive Virtual Summit Invitation: Future Tech,"Join global thought leaders at our invitation-only Future Tech Summit November 5-7. Your VIP access includes: 1) Private roundtables with industry pioneers, 2) Early prototype demonstrations, 3) Networking lounges with executives. RSVP required: socialevents.com/summit?access=VIP7732. Special bonus: First 100 attendees receive complimentary VR headset for immersive sessions. Share your participation #FutureTechVIP for exclusive content unlocks. Agenda includes keynotes from Nobel laureates and disruptive startup showcases. Registration closes October 25.","Exclusive Virtual Summit Invitation: Future Tech Join global thought leaders at our invitation-only Future Tech Summit November 5-7. Your VIP access includes: 1) Private roundtables with industry pioneers, 2) Early prototype demonstrations, 3) Networking lounges with executives. RSVP required: socialevents.com/summit?access=VIP7732. Special bonus: First 100 attendees receive complimentary VR headset for immersive sessions. Share your participation #FutureTechVIP for exclusive content unlocks. Agenda includes keynotes from Nobel laureates and disruptive startup showcases. Registration closes October 25.",social_media,2
social_media_1964,Nearby: Workshop today 5PM,"Alex: ""Check this out"" David: ""Weather looks great!"" Reply: social.com/chats/hiking.","Nearby: Workshop today 5PM Alex: ""Check this out"" David: ""Weather looks great!"" Reply: social.com/chats/hiking.",social_media,2
social_media_1979,5th anniversary on Social Platform!,"15 friends checked in at ""Central Perk"". See photos and menu: platform.com/locations/venue.","5th anniversary on Social Platform! 15 friends checked in at ""Central Perk"". See photos and menu: platform.com/locations/venue.",social_media,2
social_media_2226,Birthday reminder: 23 friends next week,"""Love this!"" View: social.com/profile/user123 Reply or disable: platform.com/notifications.","Birthday reminder: 23 friends next week ""Love this!"" View: social.com/profile/user123 Reply or disable: platform.com/notifications.",social_media,2
social_media_1157,Watch later: Recommended post,"15 friends checked in at ""Central Perk"". See photos and menu: platform.com/locations/venue.","Watch later: Recommended post 15 friends checked in at ""Central Perk"". See photos and menu: platform.com/locations/venue.",social_media,2
social_media_2017,Event invitation: Webinar Sep 15,"Group ""Hiking Buddies"" invited you. RSVP: platform.com/events/workshop.","Event invitation: Webinar Sep 15 Group ""Hiking Buddies"" invited you. RSVP: platform.com/events/workshop.",social_media,2
social_media_275,New follower: Sarah Johnson,article from Sydney received 234 likes and 89 comments. See insights: platform.com/analytics/content.,New follower: Sarah Johnson article from Sydney received 234 likes and 89 comments. See insights: platform.com/analytics/content.,social_media,2
social_media_329,Birthday reminder: 12 friends tomorrow,"""Thanks for sharing!"" View: social.com/notifications Reply or disable: social.com/settings.","Birthday reminder: 12 friends tomorrow ""Thanks for sharing!"" View: social.com/notifications Reply or disable: social.com/settings.",social_media,2
social_media_326,Birthday reminder: 15 friends tomorrow,"Group ""Tech Enthusiasts"" invited you. RSVP: platform.com/events/workshop.","Birthday reminder: 15 friends tomorrow Group ""Tech Enthusiasts"" invited you. RSVP: platform.com/events/workshop.",social_media,2
social_media_1701,10th anniversary on Twitter!,"Your group ""Tech Enthusiasts"" is live streaming. Join: platform.com/streaming/event.","10th anniversary on Twitter! Your group ""Tech Enthusiasts"" is live streaming. Join: platform.com/streaming/event.",social_media,2
social_media_634,New follower: Lisa Rodriguez,"""You were at Grand Canyon with Alex"" - view album: platform.com/memories/beach.","New follower: Lisa Rodriguez ""You were at Grand Canyon with Alex"" - view album: platform.com/memories/beach.",social_media,2
social_media_1162,Poll: Vote for best summer destination,"""Beach vacation with family"" - view album: social.com/albums/vacation2018.","Poll: Vote for best summer destination ""Beach vacation with family"" - view album: social.com/albums/vacation2018.",social_media,2
social_media_1611,Memories from this week in 2021,"See which story: platform.com/content/video456 Comments: ""Great insight!"" Disable notifications: social.com/settings.","Memories from this week in 2021 See which story: platform.com/content/video456 Comments: ""Great insight!"" Disable notifications: social.com/settings.",social_media,2
social_media_2191,Birthday reminder: 15 friends this week,"Your group ""Tech Enthusiasts"" is live streaming. Join: social.com/live/conference.","Birthday reminder: 15 friends this week Your group ""Tech Enthusiasts"" is live streaming. Join: social.com/live/conference.",social_media,2
social_media_760,Lisa Rodriguez liked your photo,"Group ""Hiking Buddies"" invited you. RSVP: social.com/events/meetup.","Lisa Rodriguez liked your photo Group ""Hiking Buddies"" invited you. RSVP: social.com/events/meetup.",social_media,2
social_media_368,Your post got 8 new reactions,View profile: social.com/profile/john123 Accept/reject: social.com/friends/pending.,Your post got 8 new reactions View profile: social.com/profile/john123 Accept/reject: social.com/friends/pending.,social_media,2
social_media_786,"8 new messages in ""Photography Group"" chat","""Love this!"" View: social.com/events/event456 Reply or disable: social.com/settings.","8 new messages in ""Photography Group"" chat ""Love this!"" View: social.com/events/event456 Reply or disable: social.com/settings.",social_media,2
social_media_1444,New event: Meetup,"""You were at Grand Canyon with Alex"" - view album: platform.com/memories/beach.","New event: Meetup ""You were at Grand Canyon with Alex"" - view album: platform.com/memories/beach.",social_media,2
social_media_1415,10th anniversary on Social Platform!,article from Paris received 875 likes and 44 comments. See insights: platform.com/analytics/content.,10th anniversary on Social Platform! article from Paris received 875 likes and 44 comments. See insights: platform.com/analytics/content.,social_media,2
social_media_1498,Live now: Meetup keynote,"See which photo: social.com/posts/photo123 Comments: ""Great insight!"" Disable notifications: social.com/settings.","Live now: Meetup keynote See which photo: social.com/posts/photo123 Comments: ""Great insight!"" Disable notifications: social.com/settings.",social_media,2
social_media_433,Your post got 8 new reactions,"Group ""Tech Enthusiasts"" invited you. RSVP: platform.com/events/workshop.","Your post got 8 new reactions Group ""Tech Enthusiasts"" invited you. RSVP: platform.com/events/workshop.",social_media,2
social_media_1029,Event invitation: Webinar Aug 25,View profile: platform.com/users/sarah Accept/reject: social.com/friends/pending.,Event invitation: Webinar Aug 25 View profile: platform.com/users/sarah Accept/reject: social.com/friends/pending.,social_media,2
social_media_318,3rd anniversary on LinkedIn!,"Group update: ""Photography Group"" posted article. Trending in ""Startup Founders"": weekend plans.","3rd anniversary on LinkedIn! Group update: ""Photography Group"" posted article. Trending in ""Startup Founders"": weekend plans.",social_media,2
